Serial #,Date,Time,No of Axles,Class Index,Class,Lane #,Speed(kph),Speed(mph),Gross Weight (Kg),Axle Wt1,Axle Wt2,Axle Wt3,Axle Wt4,Axle Wt5,Axle Wt6,Axle Wt7,Axle Wt8,Axle Wt9,Axle Wt10,Spacing1,Spacing2,Spacing3,Spacing4,Spacing5,Spacing6,Spacing7,Spacing8,Spacing9,Length(cm),Overhang(%),Headway(msec),Gap(cm),Direction,Validity,Straddle,Chassis Code,Legal Status,Legal Status,Front LF,Middle LF,Rear LF,Straddle Window,Average Speed,Front HF,Middle HF,Rear HF,Time Diff 1,Time Diff 2,Loop On Time,Registration,Axle 11,Axle 12,Axle 13,Axle 14,Axle 15,Axle 16,Axle 17,Axle 18,Axle 19,Axle 20,Axle 21,Axle 22,Axle 23,Axle 24,Axle 25,Space 10,Space 11,Space 12,Space 13,Space 14,Space 15,Space 16,Space 17,Space 18,Space 19,Space 20,Space 21,Space 22,Space 23,Space 24,Road Surface,Mote Address,Mote Hops,Mote Noise,Gas Type 1,Gas Type 2,Gas Type 3,Mote Temp,Mote Humidity,Mote Battery,RSSI,Record Type,Gross Wt P1,Gross Wt P2,Axle Wt 1 P1,Axle Wt 1 P2,Axle Wt 2 P1,Axle Wt 2 P2,Axle Wt 3 P1,Axle Wt 3 P2,Axle Wt 4 P1,Axle Wt 4 P2,Axle Wt 5 P1,Axle Wt 5 P2,Axle Wt 6 P1,Axle Wt 6 P2,Axle Wt 7 P1,Axle Wt 7 P2,Axle Wt 8 P1,Axle Wt 8 P2,Axle Wt 9 P1,Axle Wt 9 P2,Axle Wt 10 P1,Axle Wt 10 P2,Axle Wt 1 S1,Axle Wt 1 S2,Axle Wt 1 S3,Axle Wt 1 S4,Axle Wt 1 S5,Axle Wt 1 S6,Axle Wt 1 S7,Axle Wt 1 S8,Axle Wt 2 S1,Axle Wt 2 S2,Axle Wt 2 S3,Axle Wt 2 S4,Axle Wt 2 S5,Axle Wt 2 S6,Axle Wt 2 S7,Axle Wt 2 S8,Axle Wt 3 S1,Axle Wt 3 S2,Axle Wt 3 S3,Axle Wt 3 S4,Axle Wt 3 S5,Axle Wt 3 S6,Axle Wt 3 S7,Axle Wt 3 S8,Axle Wt 4 S1,Axle Wt 4 S2,Axle Wt 4 S3,Axle Wt 4 S4,Axle Wt 4 S5,Axle Wt 4 S6,Axle Wt 4 S7,Axle Wt 4 S8,Axle Wt 5 S1,Axle Wt 5 S2,Axle Wt 5 S3,Axle Wt 5 S4,Axle Wt 5 S5,Axle Wt 5 S6,Axle Wt 5 S7,Axle Wt 5 S8,Axle Wt 6 S1,Axle Wt 6 S2,Axle Wt 6 S3,Axle Wt 6 S4,Axle Wt 6 S5,Axle Wt 6 S6,Axle Wt 6 S7,Axle Wt 6 S8,Axle Wt 1 Sensor Avg,Axle Wt 2 Sensor Avg,Axle Wt 3 Sensor Avg,Axle Wt 4 Sensor Avg,Axle Wt 5 Sensor Avg,Axle Wt 6 Sensor Avg,Gross Wt S1,Gross Wt S2,Gross Wt S3,Gross Wt S4,Gross Wt S5,Gross Wt S6,Gross Wt S7,Gross Wt S8,Temperature(C),Start Time,Wheel Wt 1 L,Wheel Wt 1 R,Wheel Wt 2 L,Wheel Wt 2 R,Wheel Wt 3 L,Wheel Wt 3 R,Wheel Wt 4 L,Wheel Wt 4 R,Wheel Wt 5 L,Wheel Wt 5 R,Wheel Wt 6 L,Wheel Wt 6 R,Wheel Wt 7 L,Wheel Wt 7 R,Wheel Wt 8 L,Wheel Wt 8 R,Wheel Wt 9 L,Wheel Wt 9 R,Wheel Wt 10 L,Wheel Wt 10 R
77572587,2020/9/7,08:14:15.8,2,0,A,3,86,53.8,1660,960,700,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,375,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572588,2020/9/7,08:14:17.0,2,0,A,4,81,50.6,2320,1330,990,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,370,0,9700,0,NORTHBOUND,1000000,No,4525,0,2,0,0,0,1000,997,820,144,4525,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:15.2,,,,,,,,,,,,,,,,,,,,
77572589,2020/9/7,08:14:17.1,2,0,A,5,90,56.3,1810,1090,720,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,509,40,22200,0,NORTHBOUND,0,No,125,0,2,12,24,0,2357,2062,57,125,19,1000,1000,265,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:16.8,,,,,,,,,,,,,,,,,,,,
77572590,2020/9/7,08:14:17.9,2,0,A,3,90,56.3,1960,1020,940,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,388,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572591,2020/9/7,08:14:18.1,2,0,A,5,92,57.5,2260,1230,1030,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,478,44,900,1750,NORTHBOUND,0,No,73,0,2,12,16,2,2357,2062,33,73,12,1000,1000,265,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:17.8,,,,,,,,,,,,,,,,,,,,
77572592,2020/9/7,08:14:18.5,2,0,A,4,91,56.9,1880,1140,740,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,381,0,1800,3700,NORTHBOUND,1000000,No,7235,0,2,0,0,0,1000,997,1311,230,7235,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:17.0,,,,,,,,,,,,,,,,,,,,
77572593,2020/9/7,08:14:18.9,3,4,E,6,65,40.6,13390,4660,3180,5550,0,0,0,0,0,0,0,191,581,0,0,0,0,0,0,0,1073,28,8500,0,NORTHBOUND,0,No,21,0,4,8,10,8,2357,2062,21,19,16,1000,1000,705,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:18.2,,,,,,,,,,,,,,,,,,,,
77572594,2020/9/7,08:14:19.5,2,0,A,5,91,56.9,1850,1110,740,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,546,47,1300,2850,NORTHBOUND,0,No,104,0,2,9,35,0,2357,2062,104,104,31,1000,1000,295,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:19.2,,,,,,,,,,,,,,,,,,,,
77572595,2020/9/7,08:14:22.3,2,3,D,6,62,38.8,15880,5460,10420,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,791,36,3400,5050,NORTHBOUND,0,No,25,0,0,8,21,2,2357,2062,21,25,21,1000,1000,575,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:21.7,,,,,,,,,,,,,,,,,,,,
77572596,2020/9/7,08:14:22.6,2,0,A,3,89,55.6,1570,920,650,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,353,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572597,2020/9/7,08:14:25.7,2,1,B,6,79,49.4,1130,620,510,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,350,24,3700,5600,NORTHBOUND,0,No,21,0,0,10,6,0,2357,2062,19,21,4,1000,1000,251,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:25.4,,,,,,,,,,,,,,,,,,,,
77572598,2020/9/7,08:14:26.3,2,0,A,2,50,31.3,1790,1040,750,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,468,86,7900,0,SOUTHBOUND,11000000,No,104,0,2,0,0,0,1000,997,15,99,104,1000,1599,29349,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13:56.8,,,,,,,,,,,,,,,,,,,,
77572599,2020/9/7,08:14:27.7,2,0,A,3,84,52.5,2160,1090,1070,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,415,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572600,2020/9/7,08:14:28.6,2,0,A,2,50,31.3,1790,1040,750,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,245,0,31500,0,SOUTHBOUND,1000000,No,80,0,2,9,0,1,1000,997,44,80,16,1000,1599,270,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:28.3,,,,,,,,,,,,,,,,,,,,
77572601,2020/9/7,08:14:29.6,2,0,A,3,82,51.3,1500,870,630,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,360,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572602,2020/9/7,08:14:31.4,6,7,F,1,61,38.1,52040,5800,9940,11500,8330,7180,9290,0,0,0,0,319,138,727,128,129,0,0,0,0,1801,0,0,0,SOUTHBOUND,1000000,No,-21,11000,14,7433,-22527,-10402,1000,997,5128,-21766,-21,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572603,2020/9/7,08:14:32.2,2,0,A,3,81,50.6,1630,900,730,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,354,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572604,2020/9/7,08:14:33.8,2,0,A,1,61,38.1,2690,1450,1240,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,386,0,0,0,SOUTHBOUND,1000000,No,-21,0,2,7433,-22527,-10402,1000,997,5128,-21766,-21,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572605,2020/9/7,08:14:35.4,2,0,A,4,101,63.1,2260,1280,980,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,394,0,17500,0,NORTHBOUND,1000000,No,652,0,2,0,0,0,1000,997,652,651,652,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:34.6,,,,,,,,,,,,,,,,,,,,
77572606,2020/9/7,08:14:36.0,2,0,A,3,86,53.8,1630,1010,620,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,350,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572607,2020/9/7,08:14:39.8,2,0,A,1,80,50,1280,760,520,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,370,0,0,0,SOUTHBOUND,1000000,No,-21,0,2,7433,-22527,-10402,1000,997,5128,-21766,-21,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572608,2020/9/7,08:14:43.8,2,0,A,5,104,65,1510,900,610,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,543,45,24400,0,NORTHBOUND,0,No,113,0,2,7,61,5,2357,2062,64,113,49,1000,1000,240,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:43.6,,,,,,,,,,,,,,,,,,,,
77572609,2020/9/7,08:14:45.8,2,0,A,4,98,61.3,2960,1600,1360,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,348,0,2000,5250,NORTHBOUND,1000000,No,2,0,2,0,0,0,1000,997,2,2,0,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:36.7,,,,,,,,,,,,,,,,,,,,
77572610,2020/9/7,08:14:46.3,2,0,A,6,101,63.1,1730,1100,630,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,476,44,20600,0,NORTHBOUND,0,No,58,0,2,6,35,4,2357,2062,31,58,31,1000,1000,241,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:46.1,,,,,,,,,,,,,,,,,,,,
77572611,2020/9/7,08:14:47.6,2,0,A,5,114,71.3,2230,1200,1030,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,450,39,3800,0,NORTHBOUND,0,No,97,0,2,26,16,0,2357,2062,75,97,12,1000,1000,205,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:47.4,,,,,,,,,,,,,,,,,,,,
77572612,2020/9/7,08:14:49.9,2,0,A,3,80,50,970,970,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,468,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572613,2020/9/7,08:14:50.8,2,0,A,4,97,60.6,1630,1010,620,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,311,0,9100,0,NORTHBOUND,1000000,No,3,0,2,0,0,0,1000,997,3,3,0,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:45.8,,,,,,,,,,,,,,,,,,,,
77572614,2020/9/7,08:14:52.4,2,0,A,3,77,48.1,970,970,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,468,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572615,2020/9/7,08:14:55.5,2,0,A,3,77,48.1,1610,910,700,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,358,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572616,2020/9/7,08:14:57.4,2,0,A,3,77,48.1,2510,1370,1140,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,469,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,997,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572617,2020/9/7,08:14:57.7,2,0,A,2,50,31.3,1790,1040,750,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,468,78,29300,0,SOUTHBOUND,11000000,No,127,0,2,0,0,0,1000,998,127,112,121,1000,1599,28834,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:57.6,,,,,,,,,,,,,,,,,,,,
77572618,2020/9/7,08:14:59.9,2,0,A,3,87,54.4,2190,1160,1030,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,386,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572619,2020/9/7,08:15:01.3,2,1,B,4,86,53.8,2190,1070,1120,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,347,0,5000,0,NORTHBOUND,1000000,No,5,0,0,0,0,0,1000,998,5,5,0,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14:50.8,,,,,,,,,,,,,,,,,,,,
77572620,2020/9/7,08:15:04.2,2,1,B,4,87,54.4,2730,1400,1330,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,383,0,10400,0,NORTHBOUND,1000000,No,8,0,0,0,0,0,1000,998,8,8,0,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15:01.3,,,,,,,,,,,,,,,,,,,,
77572621,2020/9/7,08:15:05.1,2,0,A,3,96,60,1930,1120,810,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,361,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572622,2020/9/7,08:15:08.5,2,0,A,3,91,56.9,3020,1530,1490,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,397,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
77572623,2020/9/7,08:15:09.6,2,0,A,3,91,56.9,1670,1000,670,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,370,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1599,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,00:03.6,,,,,,,,,,,,,,,,,,,,
